,Date,Tweets
13,2019-02-13 21:08:26,Etihad Airways to Deploy 787 Dreamliners on All Its Flights to China #EtihadAirways https://t.co/uvzB5A7mWU https://t.co/XZ6lDFM2oD
14,2019-02-13 12:27:36,https://t.co/v9YYUu06Y2 stay positive - work hard - make it happen #etihad #etihadairways
15,2019-02-13 10:19:03,"Very much available and flexible too. We are just a phone call away.  Call : +2348170002574,+2349093215945 Email : ekasattravels@gmail.com #turkishairlines #ba #airfrance #emirates #etihadairways #lufthansa #kenyaairways #southafricanairways #rwandair #deltaairlines #qatarairways https://t.co/LbwaeGYoS6"
16,2019-02-13 09:36:48,@UAEDEBT: The extravagant and wasteful spending in the name of #YearofZayed haven't paid a single ounce of his #debt! https://t.co/SMEcWT8RVd    [#YearOfTolerance #MohamedBinZayed #ADNOC #2018YearofZayed #MBZ #AbuDhabi #UAE #UAEInvestor #EtihadAirways #Emirates #JabirOrg #GCC ] https://t.co/iXxJ5IGPrr
17,2019-02-13 05:54:17,24-Year @UAEFugitive: The Dark Side of #AbuDhabi's #CrownPrince! https://t.co/SMEcWT8RVd     #YearOfTolerance #Mohamed_Bin_Zayed #YearofZayed #MBZ #AbuDhabi #UAE #NYTimes #JabirOrg #PopeFrancis #Vatican #ADNOC #NewDelhi #India #PETROTECH2019 #Forsan_News #EtihadAirways #AbuDhabi] https://t.co/T42fhIAC2W
18,2019-02-13 05:10:54,BOOK NOW and get this amazing offer...!  CALL : +92 512601658/59  #etihadAirways https://t.co/Loxk1P00DL
19,2019-02-13 00:51:22,"#EtihadAirways  Crypto Partner Supports #Dash (DASH), Any Effect On #Bitcoin (BTC) And Others? #DigitalCash #Crypto  https://t.co/cFeH4AP5w7"
20,2019-02-12 16:32:23,https://t.co/v9YYUu06Y2 stay positive - work hard - make it happen #etihad #etihadairways
21,2019-02-12 14:52:29,#EtihadAirways to introduce #AirbusA380 on daily #Seoul service https://t.co/9ziL7Q7YpM
22,2019-02-12 12:50:58,"""24-Years of #UAEIndia Cover-Up"" A Mark of Shame!  #AbuDhabi #Dubai #UAE #UAEInvestor #RahulGandhi #UAEembassyIndia #GCC #India #NarendraModi #PMOIndia #IndianDiplomacy #IndianDiaspora #Qatar #EtihadAirways #YearofTolerance #StandUp4HumanRights #GlobalGoals #YearofZayed #Alliance https://t.co/37A1p0AEZb"
23,2019-02-12 12:50:31,"""24-Years of #UAEIndia Cover-Up"" A Mark of Shame!  [#AbuDhabi #Dubai #UAE #UAEInvestor #RahulGandhi #UAEembassyIndia #GCC #India #NarendraModi #PMOIndia #IndianDiplomacy #IndianDiaspora #Qatar #EtihadAirways #YearofTolerance #YearofZayed #AllianceJudgmentRecovery] https://t.co/6d8FFnF73l"
24,2019-02-12 11:30:11,"@EtihadAirways Valentine's Companion fare sale now on! ❤️. . Amazing Valentine business class flight sale.💘. . Limited availability, t&amp;c's apply, click for more info. https://t.co/8N2qGCceVS . #JFlyB #EtihadAirways #ValentinesDay #BusinessClass https://t.co/jEupffcALj"
25,2019-02-12 10:01:21,"""You only lose when you give up"" #ImranKhan #Humanity #minorities #welfare #leadership #Leaders #leader #Peace #WorldGovernmentSummit2019 #WorldGovernmentSummit #UAE #AbuDhabi #etihadairways #Dubai #emirates"
26,2019-02-12 07:10:00,“Injustice is relatively easy to bear; what sting is justice.” - H. L. Mencken  [#YearOfTolerance #MohamedBinZayed #Yusuffali_MA #YearofZayed #MBZ #AbuDhabi #UAE #PressTV #EtihadAirways #AJENews... https://t.co/IH0cTfNslm
27,2019-02-12 05:32:48,24-Year @UAEFugitive: The Dark Side of #AbuDhabi's #CrownPrince! https://t.co/GCFjV3QCmF     [#YearOfTolerance #Mohamed_Bin_Zayed #YearofZayed #MBZ #AbuDhabi #UAE #NYTimes #JabirOrg #PopeFrancis #Vatican #UAEFraud #UAEReputation #PressTV #EtihadAirways #AbuDhabi #AJENews #UAE] https://t.co/9Qq1lqcTHa
28,2019-02-12 05:25:47,Far away from home✈️ #etihadairways @ KLIA International Departures https://t.co/aqqPkRCVDZ
29,2019-02-12 03:14:55,"Horrified and disgusted by #etihadairways for penalising me, no show as I missed flying one sector, they pressurised  me to pay twice for the same sector! I’m a platinum member and this how Loyalty is treated, feel unjust and devastated! #ceoethihad #etihadairwaysAR"
30,2019-02-12 02:55:00,Exploring is also part of the job! #CabinCrewDream #FlightAttendant #EtihadAirways https://t.co/KSZUOfxqD9
31,2019-02-11 22:54:16,#Repost @nyfw (get_repost) ・・・ Pack your bags because we're taking you to #NYFW Day 5. Watch to see what designers are showing today. @EtihadAirways #Etihad #EtihadAirways #RunwayToRunway… https://t.co/8o2N84XCd2
32,2019-02-11 20:32:20,https://t.co/v9YYUu06Y2 stay positive - work hard - make it happen #etihad #etihadairways
33,2019-02-11 18:01:18,@EtihadAirways Engineering and @TarmacAerosave Partner to Expand MRO Services Globally #EtihadAirways #TarmacAerosave #MRO #Aviation #AvGeek  https://t.co/SKAxulBW7Q
34,2019-02-11 17:07:11,#EtihadAirways to introduce #Airbus #A380 on daily #Seoul service https://t.co/Jox1BhHnm5
35,2019-02-11 17:00:31,@EtihadAirways Engineering and @TarmacAerosave Partner to Expand MRO Services Globally #EtihadAirways #TarmacAerosave #MRO #Aviation #AvGeek  https://t.co/4fVerOo2zG
36,2019-02-11 16:20:46,@EtihadAirways Engineering and @TarmacAerosave Partner to Expand MRO Services Globally #EtihadAirways #TarmacAerosave #MRO #Aviation #AvGeek  https://t.co/OFoumsrP4U
37,2019-02-11 15:30:21,#ICYMI @EtihadAirways and @emirates broadcasted Pope Francis' holy mass live on-board their flights and in airport lounges last Tuesday #PopeFrancisInUAE #EtihadAirways #Emirates https://t.co/iaIbOPWbXu
38,2019-02-11 14:42:04,"A Fugitive Offender, Who Extracted Himself From Criminal Proceedings! https://t.co/XW810OxKci [#AbuDhabi #Dubai #EtihadAirways #Emirates #NRIs #Kerala #NRIchallenge #UAELobbyists #UAEregime #StandUp4Justice #YearofZayed #KeralaAid #UAEIndia #GlobalGoals #AllianceJudgmentRecovery] https://t.co/B5TZxLJK0u"
39,2019-02-11 14:41:06,"A Fugitive Offender, Who Extracted Himself From Criminal Proceedings! https://t.co/XW810OxKci #AbuDhabi #Dubai #UAEDebt #UAEembassyIndia #Fugitive #GCC #IndiaDiaspora #NarendraModi #PMOIndia #SushmaSwaraj #IndianDiplomacy #IndianDiaspora #Qatar #Doha #EtihadAirways #Emirates #NR] https://t.co/3qLoF6jjcA"
40,2019-02-11 13:32:18,"@UAEJudgments are so powerful, #UAEIndia can't cheat it forever! - Invest in @UAEJudgments!  #NYTimes #BBCWorld #CNNbrk #FoxNews #Reuters #CBSNews #NPRnews #UAEDebt #YearofZayed #Qatar #Saudi #GCC #Iran #AJEnglish #PressTV #EtihadAirways #JudgmentForSale #AllianceJudgmentRecovery https://t.co/jPu8HzqMf0"
41,2019-02-11 13:31:57,"@UAEJudgments are so powerful, #UAEIndia can't cheat it forever! - Invest in @UAEJudgments!  #NYTimes #BBCWorld #CNNbrk #FoxNews #Reuters #CBSNews #NPRnews #UAEDebt #YearofZayed #Qatar #Saudi #GCC #Iran #AJEnglish #PressTV #EtihadAirways #JudgmentForSale #AllianceJudgmentRecovery https://t.co/FaNYb7KKlz"
42,2019-02-11 13:31:36,"@UAEJudgments are so powerful, #UAEIndia can't cheat it forever! - Invest in @UAEJudgments!  #NYTimes #BBCWorld #CNNbrk #FoxNews #Reuters #CBSNews #NPRnews #UAEDebt #YearofZayed #Qatar #Saudi #GCC #Iran #AJEnglish #PressTV #EtihadAirways #JudgmentForSale #AllianceJudgmentRecovery https://t.co/tTYYxy8DBW"
43,2019-02-11 13:03:59,"As a #FugitiveOffender of #UAE, the #CrownPrince of #AbuDhabi, you have the #SwordofDamocles hanging over your head at every moment! https://t.co/uMtQjNj3f2  #YearOfTolerance #MohamedBinZayed #Yusuffali_MA #YearofZayed #MBZ #AbuDhabi #UAE #PressTV #EtihadAirways #AJENews #NYTimes https://t.co/XioIVnRD64"
44,2019-02-11 12:54:28,“Injustice is relatively easy to bear; what sting is justice.” - H. L. Mencken  [#YearOfTolerance #MohamedBinZayed #Yusuffali_MA #YearofZayed #MBZ #AbuDhabi #UAE #PressTV #EtihadAirways #AJENews #Istanbul #Yemen #Qatar #Doha #NYTimes #JabirOrg #PopeFrancis #Vatican #UAEFraud] https://t.co/nmNILJZLXV
45,2019-02-11 09:23:32,"We as an employee we can not work 5 days 11 hours and 2 offs. We do have our personal life, we have kids and we have family. #etihadairways #etihad_airways#etihad #طيران_الاتحاد"
46,2019-02-11 07:53:11,I was so disappointed for my first flight with you I can't even believe it one girl from the cabin crew was so rude for no reason ignoring us like we didn't exist she didnt apologize and after an email still nothing except thank you for your feedback... #etihadairways
47,2019-02-11 00:31:19,https://t.co/v9YYUu06Y2 stay positive - work hard - make it happen #etihad #etihadairways
48,2019-02-10 13:05:26,A star or just an #etihadairways #A380 rushing home before sunrise ????  #avgeek #uae #AbuDhabi @a380fanclub https://t.co/vJh15lt4z3
49,2019-02-10 04:31:48,https://t.co/v9YYUu06Y2 stay positive - work hard - make it happen #etihad #etihadairways
50,2019-02-09 19:39:56,Also heading for the scrapyard #avgeek #airplane #etihadairways #sad https://t.co/N89WTYZvUf
51,2019-02-09 14:59:12,Etihad Airways Announced As The Official Partner Of New York Fashion Week # NewYorkFashionWeek #EtihadAirways https://t.co/AGxjYp54av https://t.co/YInpr64nxx
52,2019-02-09 09:55:41,@EtihadAirwaysAR The post travel experience with #etihadairways is worst...customer service 👎🏻 Though my bag was looted..Etihad is least bothered about that and just closed the issue giving some lame reasons
53,2019-02-09 08:31:04,https://t.co/v9YYUu06Y2 stay positive - work hard - make it happen #etihad #etihadairways
54,2019-02-08 23:37:46,Think I have just bought shares in the plane to Australia with how much I have had to pay to just get standard seats to enable me to sit with my family on top of heavy airfares - needed to do it though - dream holiday in 55 days ❤️❤️✈️☀️ #etihadairways
55,2019-02-08 16:35:48,💗 Celebrate #ValentinesDay with this #etihadairways companion fare offer 💗 Call us on 0208 819 1111 https://t.co/LLeSaUL4Sv
56,2019-02-08 15:46:04,Etihad A380 (EY454) flight from Abudhabi to Sidney was diverted to colombo this morning due to a medical emergency..  #etihadairways #A380 #Colombo #srilanka https://t.co/v6aZzrvf4B
57,2019-02-08 12:33:57,https://t.co/v9YYUu06Y2 stay positive - work hard - make it happen #etihad #etihadairways
58,2019-02-08 08:00:01,B777 A6-ETE @EtihadAirways departing @manairport with a rainbow in the background #avgeek #aviation #etihadairways #B777 @BoeingEurope https://t.co/tKtN5SJyzF
59,2019-02-08 06:36:21,Etihad and Royal Jordanian sign codeshare #etihadairways #royaljordanian #codeshare #partnership https://t.co/BH5DuQ3HtF https://t.co/qNNaPH1WfX
60,2019-02-07 19:12:16,#EtihadAirways Boeing 787-9 Dreamliner lifting off the tarmac at #Zürich Airport on it's way to #AbuDhabi! 😃 Check out the full takeoff video here 👉 https://t.co/K51HbPoMec 🛫 #Boeing787 #Etihad #Planepsotting #avgeek https://t.co/O4whOKpvJn
61,2019-02-07 16:28:36,https://t.co/v9YYUu06Y2 stay positive - work hard - make it happen #etihad #etihadairways
62,2019-02-07 12:27:38,"#EtihadAirways, #RoyalJordanian announce new codeshare partnership https://t.co/TUE1z8ctZ7"
63,2019-02-07 10:33:55,Arriving at Heathrow ✈️ 🇬🇧 #heathrow #heathrowairport #a380etihad #etihad380 #a380etihadairways #flyetihad #etihadairways @ Heathrow Airport https://t.co/vR29syJolw
64,2019-02-07 08:18:47,#ETIHADAIRWAYS AND #ROYALJORDANIAN ANNOUNCE NEW CODESHARE PARTNERSHIP https://t.co/myq650xrZT
65,2019-02-07 01:11:22,"Never fly #EtihadAirways. They still have not provided compensation for my luggage, which they admit to losing OVER 3 MONTHS AGO! They just say ""We're looking into it."" while doing absolutely nothing! Worst airline in over 30 years of flying!"
66,2019-02-06 23:41:11,THAT TIME WHEN... Travel Advisors &amp;  their kids travelled to Abu Dhabi https://t.co/4c37aZdbIS #abudhabi #etihadairways #travel #tourism #travelling #middleeast #unitedarabemirates #travelforlife #incentive https://t.co/abobVOGAzD
67,2019-02-06 23:17:57,THAT TIME WHEN... Travel Advisors &amp;  their kids travelled to Abu Dhabi https://t.co/uqCk4hweIs #abudhabi #etihadairways #travel #tourism #travelling #middleeast #unitedarabemirates #travelforlife #incentive https://t.co/kHn4qhKTX6
68,2019-02-06 20:52:06,Inside an Etihad Dreamliner 787 ✈️ 🇦🇪 #flyetihad #etihadairways #etihaddreamliner #etihad787 #etihad787dreamliner #exploring787 #abudhabiairport #boeing787 #boeingdreamliner… https://t.co/G7mGKOTCrA
69,2019-02-06 20:33:54,Exploring the Etihad Dreamliner 787 ✈️ #etihadairways #etihad #flyetihad #cockpit787etihad #cockpit787 #dreamliner #etihaddreamliner #insideacockpit #abudhabi #abudhabiairport @ Abu Dhabi… https://t.co/4d3YhlYUbW
70,2019-02-06 20:33:27,https://t.co/v9YYUu06Y2 stay positive - work hard - make it happen #etihad #etihadairways
71,2019-02-06 20:00:02,The #uae is leading from the front in aviation biofuel research.  #etihadairways and #khalifauniversity #sbrc have operated the first ever commercial flight using fuel derived from saltwater-grown plants.  https://t.co/quF03RYPmA #uaeinnovationmonth #sustainability #biofuel #uae https://t.co/fQRfbYIm1V
72,2019-02-06 16:21:50,@Annevandam @EtihadAirways Shame on you #etihadairways
73,2019-02-06 14:27:30,"@EtihadAirways has partnered with some of the city’s leading attractions, securing some huge savings and special offers that are accessible simply by showing your boarding pass, which becomes the Extraordinary Abu Dhabi Pass. https://t.co/zpi7KwSMdv #AbuDhabi #etihadairways https://t.co/0mvFgfPDRq"
