,Date,Tweets
129,2019-02-09 04:32:11,Bedroom on Board: The World’s Most Over-the-Top Business Class is Finally Landing in L.A. https://t.co/l430yqNo77 #Sothebys #SothebysRealty #LuxuryRealEstate #Luxury #Global #International #Wealth #RealEstate #LA #LAX #LosAngeles #QatarAirways #BusinessClass #RobbReport
130,2019-02-09 03:00:20,"Qatar Airways just announced Los Angeles will soon operate daily flights in and out of LAX with aircraft featuring Qsuite, the airlines’ over-the-top business class. #evusa #engelvolkers #LosAngeles #LA #Cali #California #LAX #QatarAirways #luxury"
131,2019-02-09 01:39:50,"Classic or rose champagne before take-off? 🤔 Decisions, decisions. Love those large A350 windows! @qatarairways @champagneatair #qatarairways #avgeek #aviationlovers #aviationgeek #windowview #windowseat #instatravel #frequentflyer #jetsetter #lifewe… https://t.co/838bNCT8a0 https://t.co/Bugsu9tNtj"
132,2019-02-08 23:08:18,"*Amazing Fare Offer Alert* As well as India we book worldwide. Companion Fare / 2 for 1 Business Class Tickets with #QatarAirways on selected routes (not India) from the UK. For fares, terms &amp; conditions for this limited time deal call 👉 020 8518 9100 #2for1flights #businssclass https://t.co/PuJyMxHGwk"
133,2019-02-08 22:17:39,"***Amazing Fare Offer Alert*** Companion Fare / 2 for 1 Business Class Tickets with #QatarAirways on selected routes from the UK.  For fares, availability and terms &amp; conditions that apply to this limited time offer call our team  👉 020 8518 1010.  #2for1flights #businssclass https://t.co/enI3AqHNKW"
134,2019-02-08 22:12:53,"***Amazing Fare Offer Alert*** Companion Fare / 2 for 1 Business Class Tickets with #QatarAirways on selected routes from the UK.  For fares, availability and terms &amp; conditions that apply to this limited time offer call our team  👉 020 8518 1010.  #2for1flights #businssclass https://t.co/Z6oRyiRDjf"
135,2019-02-08 20:09:55,Had a few amazing flights with #QatarAirways these past 2 weeks ! Great services ! Also.. can’t believe how much Doha Airport is now transit capital for east meets west !  #DohaAirport @qatarairways https://t.co/iPoTaDh3PB
136,2019-02-08 16:42:52,"Spent about $10K for international travel in Dec/Jan. Missed 2 luggage. Received 1st next day, 2nd on the 16th day, spent $$ to arrange alternatives for missed items. Heard excuses not to compensate and finally got a BIG $150. Great #QatarAirways #CustomerExperience @qatarairways"
137,2019-02-08 15:38:12,#ISIS is an international Islamist terrorist coalition including states such as #Turkey and #Qatar.  #Twitterkurds #QatarAirways #TurkishAirlines #Syria https://t.co/oFx72GBplc
138,2019-02-08 13:15:11,Qatar Airways National Sport Day Special Offer #SportDay #Offer #QatarAirways https://t.co/WMaCYpVIkS
139,2019-02-08 11:51:30,787 or 777? Which one do you prefer?  #qatarairways #britishairways #787dreamliner #777 #boeing #cardiffairport #bamc https://t.co/4CneOfyKRx
140,2019-02-08 11:31:26,Flying With A Baby | Qatar Airways - Flying With A Baby https://t.co/WUoyV3gsjA via @flyingwithbaby #familytravel #qatarairways #avgeek
141,2019-02-08 10:43:05,Qatar Airways announced the option for Indian passengers to pay airfares in installments to increase the flexibility for Indian passengers as well as encourage them to go for online booking via carrier’s website. #QatarAirways #Qatar #India https://t.co/nRX02296Z5
142,2019-02-08 10:30:00,"It’s the month where love is celebrated, and it’s even more special with a dedicated collection for your viewing. #QatarAirways https://t.co/d9S03E5BN8"
143,2019-02-08 10:25:06,@heathrow_airport after light. Loving the illuminations of both the airfield and the back drop of London city. 😍 #aviationdaily #aviationlovers #avgeek #aviation_lovers #instaaviation #aviation #qatarairways @british_airways @qatarairways #airfieldops #runway #taxiway https://t.co/KABc3NoeR9
144,2019-02-08 09:58:14,From a few days ago @qatarairways 777-3DZ(ER) A7BAJ cruising over Oxfordshire at FL330 operating QR744 BOS-DOH @BostonLogan @DohaAirport #avgeek #aviationdaily #aviationphotography #planespotting #Boston #Doha #Qatar #QatarAirways https://t.co/HnQ1lpH2rJ
145,2019-02-08 08:31:47,"@qatarairways You truly are the best airline service out there. Great service, smooth flights and your planes are designed amazing. Really enjoyed my flights. Will be using you for most of my trips. #greatservice #QatarAirways"
146,2019-02-08 07:08:31,"@qrsupport You're denying the refund of my taxes, takes you three months to figure this out! Or you plan to keep the taxes as well? #qatarairways #poorservice #Disappointing"
147,2019-02-08 06:00:18,#QatarAirways adds 25 #aircraft to its fleet in 2018 https://t.co/eJWabRhNYD
148,2019-02-08 05:48:10,Misbehaving ground staff Unresponsive so-called #CustomerCare Unprofessional management Missing Email ettiquette  That defines #AkbarAlBaker and his @qatarairways  #dontfly #QatarAirways @BoycottQatarAir @QatarAirwaySuck @QatarAirNews https://t.co/82wCiEdKlR
149,2019-02-08 05:47:10,Misbehaving ground staff Unresponsive so-called #CustomerCare Unprofessional management Missing Email ettiquette  That defines #AkbarAlBaker and his @qatarairways  #dontfly #QatarAirways @BoycottQatarAir @QatarAirwaySuck @QatarAirNews https://t.co/BVKGIgNKz7
150,2019-02-08 05:42:07,@QatarAirwaySuck The unprofessional airline with their misbehaving ground staff. they know nothing about etiquette #neverfly @qatarairways #QatarAirways #akbaralbaker @IATA @gulf_news @khaleejtimes @qatarileaks @QatarAirNews https://t.co/qsKNQw2yhw
151,2019-02-08 05:40:09,@JamesHewison @qatarairways I have been having a bad misbehaviour by @qatarairways with my 64 year old aunt on 5 December last year... still awaiting the customer scare from their side to look at the facts and revert! @BoycottQatarAir @QatarAirwaySuck @IATA @CAPA_Aviation #QatarAirways #akbaralbaker
152,2019-02-08 05:37:11,Unprofessional #QatarAirways cares nothing about customers Rude ground staff team misbehaves with personnel  @QatarAirNews @khaleejtimes @gulf_news @AviationWeek @CAPA_Aviation @IATA #travel #airtravel #airtravelbargain #Tourism
153,2019-02-08 02:59:05,From your #skyline to ours. Fly #QatarAirways from #Philadelphia to over 160 global destinations and experience all that the world has to offer! #flyplacesTogether #QatarAirways #PHL
154,2019-02-08 00:44:36,$10 superwifi from #qatarairways is  nice ... @qatarairways An upgrade would have been extremely excellent (a gal tries 😜😜😜👍!!!( I have another flight .. just letting it out there  ) #qatarairways #inflightwifi #wifiinthesky #fun #flyingisbetterwithwifi #excited #itry
155,2019-02-07 22:32:58,"@qrsupport That's the problem. Your #QatarAirways customer care team have proved themselves incapable of providing customer care, yet they are solely responsible. If your pilots couldn't fly a plane would you still let them in the cockpit?  Come on @qatarairways, wake up!"
156,2019-02-07 21:57:38,@qrsupport How can you provide support to customers if you can't intervene when something goes wrong?   #QATARAIRWAYS management needs to take a good hard look at its organizational structure if it doesn't want to lose it's customers to competitors.  Where are you Akbar Al-Baker?
157,2019-02-07 21:52:37,@qrsupport I replied and have been ignored. They haven't even read my complaint properly. With no accountability your customer care team's severe incompetence could rapidly devastate #QatarAirways reputation for 5 star service.   @qatarairways customer care team: Zero stars
158,2019-02-07 21:40:52,#qatarairways #qtar #photooftheday @ Doha International Airport https://t.co/NkF3uyiz2N
159,2019-02-07 20:22:04,How @qatarairways has handled my complaint so far  Me: I'm home now but you ruined my holiday. I want a refund  &lt;15 days of silence&gt;  #QatarAirways: You can't fly home on your ticket unless you pay us lots of money. Me: I'm already home. Read my complaint properly.   &lt;silence&gt;
160,2019-02-07 18:20:10,"#Travel: What a great group of #instagrammers to travel with! I loved each and everyone of them, and would travel again with them anywhere in the world. Here we are in the Arabian desert in #Qatar working with #QatarAirways and #VisitQatar. @traveling_newlyweds @dianamarksof… https://t.co/eL7qU4DuGd"
161,2019-02-07 16:54:39,🇧🇭 ✈️ @qatarairways #QatarAirways - Europeans for Fair #Competition 🇪🇺🌐 .. @EU_Commission @A4Europe @eu_cockpit @SNPLFALPA @FNAMaviation @AirFranceKLM @AirFranceFR #AirFrance #Airlines #AvGeek #PaxEx #Travel #Business #Aviation #Voyager #Tourisme #Europe  https://t.co/dT71u96OVQ https://t.co/odoqK33K0Z
162,2019-02-07 14:04:20,"Buy GameSir F2 Firestick Grip Today - To Order, 📞Call or 💬WhatsApp to 66137500 - You can also, Purchase via Our 🌐Webstore: https://t.co/QQyGEKx3Pk #alanees #alaneesqatar #Qatar #QatarTheMenace #Qatar2022 #QatarAirways https://t.co/YlbFAraBp9"
163,2019-02-07 13:20:00,New movies and episodes of your favourite TV shows on board your next flight in February. Plug in your headsets and make your selection on Oryx One. #QatarAirways https://t.co/oQydQL8lO6
164,2019-02-07 13:08:20,The airbus #A380 of #QatarAirways has a bar on board! More photos and video here: https://t.co/kWyhfQ28p4 https://t.co/7nm4mLayIn Just1WayTicket
165,2019-02-07 13:06:33,Never fly @qatarairways #neverfly #dontfly #QatarAirways https://t.co/YQvZZkRiS1
166,2019-02-07 13:04:16,The airbus #A380 of #QatarAirways has a bar on board! More photos and video here: https://t.co/d2EqOXVKDq https://t.co/WK5FnxlbOO
167,2019-02-07 12:00:54,#qatarairways is sure happy about this: the Open Skies deal means all air carriers from the #eu member states and #qatar now have unlimited and unrestricted access to their respective territories. https://t.co/eI3kSOjdgL
168,2019-02-07 08:03:48,"Buy Huawei Watch GT @699 QAR - To Order 📱Call or WhatsApp to 66137500 - You can also, Purchase via Our 🖥Webstore: https://t.co/BH2Ld0A8iN #Qatar #Qatar2022 #QatarAirways #QatarTotalOpen2019 #Doha https://t.co/7x3RbSb7u6"
169,2019-02-07 08:01:10,Video: My Business Class Flight with #QatarAirways on the #A380 - They have a bar on board!! https://t.co/xDsLLSKuXZ
170,2019-02-07 07:13:47,Business class Stockholm or Oslo to Singapore 1540€ with Qatar Airways https://t.co/VKnGEdlyJ4 #premiumflights #airfare #travelblog #businessclas #luxurytravel #qsuites #qatarairways
171,2019-02-07 07:00:00,Air passengers from India have reasons to rejoice as Qatar Airways has announced a new initiative which will let travellers pay for their tickets through monthly instalments of up to 12 months. #QatarAirways #India #Instalments #QatarLiving  https://t.co/0fz5FE6ndd https://t.co/deCGlTSj2k
172,2019-02-07 06:18:11,@qrsupport Please be HONEST #QatarAirways
173,2019-02-06 23:08:41,Thankyou @qatarairways  for such an amazing flight experiance today from LHR to LYP. Want to mention Nirasha (cabin crew) on my last leg QR624. She is a true representative of Qatar’s excellence customer service. Being part of OneWorld I feel privileged fly with #QatarAirways
174,2019-02-06 20:18:07,"Extortion by #QatarAirways. Arrived at #BarcelonaElPrat, had paid for two tix to Jakarta. They needed to ‘verify’ my credit card. They illegally tried to charge $0.10, which didn’t go thru. Couldn’t contact US bank and had to buy new tix or miss flight. #FireQatarCEOalBaker"
175,2019-02-06 19:30:08,#QatarAirways adds 25 aircraft to its fleet in 2018 https://t.co/S1kcY4K5QT
176,2019-02-06 16:42:13,📍 🇧🇪 Once Upon A Time In Brussels ❤️ #crewlife #qatarairways #mussel #foodporn #cravings https://t.co/ar4c4cPwIo
