,Date,Tweets
23,2019-02-14 23:43:45,"High in the sky with my favorite airline. . Can you spot any problems to solve from up here? I can't, so it seems the whole world is fine...that's why I love to fly... . . . #fly #sky #lufthansa #noproblems #airline #travel #work #businesstrip #peace #pe… https://t.co/MR1H0zskmm https://t.co/0Wt4gQjscE"
24,2019-02-14 23:21:21,"#Lufthansa is suing a passenger for using their hidden city ticketing system (basically get a cheaper flight by skipping the last leg).  Good luck in court, will be interesting to see if airlines can force passengers into paying more. https://t.co/tTUYW5GIO1"
25,2019-02-14 20:59:04,@lufthansaNews Almightt Bless #Lufthansa https://t.co/kC465qLMBN
26,2019-02-14 20:49:14,"#planespotting near by #Köln.   #Lufthansa, #Aircraft, #plane, #NikonP900 https://t.co/h69Qnx5Jk4"
27,2019-02-14 20:49:01,US aviation firms aren't the only ones adjusting to this industry's spike in demand. #Lufthansa has doubled the size of its Gulf Region facility and boasts new services. https://t.co/2O5Oo2MsVr
28,2019-02-14 20:34:01,#Airline #sues passenger who missed his #flight https://t.co/Na9pnjKIKf #Lufthansa https://t.co/mmu9ZsdOPs
29,2019-02-14 20:29:57,#Lufthansa has taken #delivery of an #Airbus #A320Neo registered D-AINT. The aircraft flew from #ToulouseAirport to #BerlinSchönefeld on February 14.
30,2019-02-14 19:48:09,Very disappointed @Lufthansa cannot fix my ticketing issue ☹️ Accidentally booked 2 tickets in my name 😲 Not sure how their system even let me do this 😣 Cant afford to lose $$ &amp; customer service wont help me 😰 #Lufthansa #LufthansaFail #CustomerService #Travel #myfirstTweet
31,2019-02-14 19:38:00,Lufthansa is demanding payment from a passenger who deliberately bought a ticket with no intention of flying the last leg  https://t.co/yYX0KnBGd9 #travel #lufthansa
32,2019-02-14 19:00:09,Proud to work on these apps with #Lufthansa #IBM https://t.co/MQyCQOJsOM
33,2019-02-14 18:56:11,Don't fly with #lufthansa! https://t.co/TK2bkfWgRg
34,2019-02-14 17:25:00,✈️ #Lufthansa suing customer because he intentionally skipped connecting flight to save money. https://t.co/nj16w9ns2T
35,2019-02-14 16:55:44,"The #hiddencity tkt #lufthansa suing flyer is a diversion. Airlines KNOW they CAN'T WIN in court, but try flyer's from trying it. Airline tricks are all fun until you're bounced off a flight. Remember, #skiplagged tkt BENEFIT AIRLINES!  https://t.co/kA8fPnHEOC via @CNNTravel"
36,2019-02-14 16:21:49,@Stam_Pittas @cencio4 Will be there in approx. one month from now. So glad that #Lufthansa finally opened a direct service from #FrankfurtAirport in autumn last year. Turns out to be one of my most favorite routes 🛫🛬...
37,2019-02-14 15:32:44,"Thur. whartonknows on BizRadio132 (10:30A ET):  We'll explain ""hidden city ticketing"" and #Lufthansa is suing a passenger because of it.    yorkuniversity's Fred Lazar, UVALaw's ThatcherAStone and DrStevenTruxal of CityUniLondon https://t.co/D6WE63nSHm"
38,2019-02-14 15:32:05,Some more pictures from #Trieste #Airport under excellent weather conditions #aviationphotography #aviation @cencio4 #Lufthansa https://t.co/0c0ZesVo5v
39,2019-02-14 15:27:19,"Thur. @whartonknows on @BizRadio132 (10:30A ET):  We'll explain ""hidden city ticketing"" and #Lufthansa is suing a passenger because of it.    @yorkuniversity's Fred Lazar, @UVALaw's @ThatcherAStone and @DrStevenTruxal of @CityUniLondon https://t.co/6q3ReLCD8a"
40,2019-02-14 14:33:30,"Security control inside transit areas. I had to give up the gifts purchased in the tax free zone while connecting flights at #frankfurt #airport. Never again, do not watse your money. #Lufthansa's monopoly of VIP lounges in that area is also hateful."
41,2019-02-14 13:42:04,#Pictures for #posterity Brides on every side: Grand emotions are produced in the village of #Imerovigli on the island of #Santorini - #Lufthansa https://t.co/t3maqtP6Nv https://t.co/sITrkG4tzb
42,2019-02-14 13:38:09,the board of directors of #Ferroviedellostato has decided to start a #trattavia with #delta and #easyjet for the #nuovaAlitalia excluded #lufthansa @Delta @easyJetItalia @easyJet_press @easyJet https://t.co/EJKTjrAWQL
43,2019-02-14 13:32:58,"So, no matter how much your ticket cost, no matter if you have priority boarding or not, you end up being treated like cattle by @lufthansa #lufthansa sucks. Never again. Let me grunt back to you my good bye. Until never again. #customerservice done wrong."
44,2019-02-14 13:29:15,"Meanwhile, other passengers tell each other “some people really want to have THEIR seats”. Not that I’m particularly keen, but I don’t want to be taking someone else’s. It’s RESPECT, and if nobody tells me the “rules” do not apply, I respect them. @lufthansa #lufthansa sucks"
45,2019-02-14 13:26:02,"I see he’s been checking my name on the list, so he must be grunting my seat number, which I know. I just don’t know where it’s displayed, since it’s not clearly visible. Anyway, no point listening to these grunts, so I move on and find my seat. @lufthansa #lufthansa sucks"
46,2019-02-14 13:23:51,"Oh, well, never mind, we have allocated seats, don’t we? Well, up to a point... people just sit where they want. I ask (in English and French) where I can read the seat numbers and the driver grunts. I ask again and he grunts something in German @lufthansa #lufthansa sucks"
47,2019-02-14 13:21:53,"Then, the door to the coach proper opens and, well, he must call passengers with priority boarding first, right? Well no, first come first served. Only it’s not the first to have joined the queue who get on first either, it’s the ones who pushed more @lufthansa #lufthansa sucks"
48,2019-02-14 13:19:39,"Well, no. The coach arrives (late), the driver opens the doors to the hold and it’s a free for all with people pushing their way through to get ahead of people who had been there before. @lufthansa #lufthansa sucks"
49,2019-02-14 13:17:35,"Then, part of my return leg is serviced by a coach (yes, you read it, a coach, as in a bus). I check in online, get my seat, show up well in advance. People skip the queue in all possible ways but I tell myself the driver will let us in in some orderly way. @lufthansa #lufthansa"
50,2019-02-14 13:14:30,"Following up on my previous @lufthansa #lufthansa sucks tweet: two flights out of two had my seat changed to the worst in the whole aircraft. So, why let people pick their seats if you do as you wish anyway?"
51,2019-02-14 12:19:05,"Glad I had an opportunity to fly the #A380 a few times in business and economy on #Lufthansa.  Airbus Abandons Iconic A380 Superjumbo, Lacking Clients | Business News | US News https://t.co/rh8hfnMIbP #airplanegeek"
52,2019-02-14 12:13:16,DANKE / Thank you @MUC_Airport  . . . . #happyvalentinesday #valentinstag #munich #münchen #germany #airport #lufthansa #liebe #love #flughafenmünchen #herz #thankyou #danke… https://t.co/vu89RbACqe
53,2019-02-14 11:05:03,"honestly, i think that's nuts: imagine a sports club would sue a season ticket holder for being a no-show now and then... (https://t.co/yj0j3etLkC). #lufthansa #noshows #noshowbehavior #seasontickets"
54,2019-02-14 10:32:25,Why #Lufthansa is suing a passenger for missing a flight - hear my take on it on @BBCWorldservice World Business Report - 3 min audio clip here: https://t.co/W20FSWAMrG #airlines #skiplagging #hiddencityflight
55,2019-02-14 09:34:36,Grab it❗ Lufthansa released a new promo code for almost all European countries! 😍  #lufthansa #lufthansapromocode #lufthansadiscountcode #lufthansapromo https://t.co/dIixGW4nwY
56,2019-02-14 09:27:32,"@lufthansa is suing a passenger for ""hidden city ticketing"". Is it fair or is it just bad business? You decide. 🛫❌  #Lufthansa #traveltips #travel #Airlines #ThursdayThoughts https://t.co/8bkAB5O85s"
57,2019-02-14 08:31:40,What a great Business Class flight on @lufthansa from SEA to FRA.  I’ve got a 3 hour layover in FRA before my flight to MUC and then AGP! Looking forward at exploring the lounge..... #Lufthansa
58,2019-02-14 07:52:52,View from the wing FRA-GVA #alps #lufthansa https://t.co/0KXl2enpQR
59,2019-02-14 07:48:46,"@lufthansa #Lufthansa very interesting change of reservation confirmed on my ticket today by your computer system, but is -10 minutes connection time is a little bit short also for ZRH? https://t.co/qQPl31pnbq"
60,2019-02-14 07:37:45,View from the wing FRA-GVA #alps #lufthansa https://t.co/PcrGKnM197 https://t.co/OuGO3Loxy0
61,2019-02-14 05:57:57,How Sheikh Mohammed negotiated with #Lufthansa flight hijackers https://t.co/209U5EOfl2
62,2019-02-14 05:39:29,"The first time I saw the #A380 and the subsequent times when I flew #Lufthansa #A380  The sad news trickles in, no strong business case to keep producing the A380 says Airbus #AvGeek #paxex #Airbus https://t.co/k5cvzbc6wi"
63,2019-02-14 05:18:50,The Thursday Line-up at Velana Airport 😎 ✈️.  @lufthansa @KoreanAir_KE @aeroflot @British_Airways @qatarairways  #velanainternationalairport #lufthansa #koreanair #aeroflot #britishairways #qatarairways https://t.co/KXkhTGtL7f
64,2019-02-14 03:26:19,#Lufthansa: Growth has to be prudently done; currently analysing market mix https://t.co/Nxj2AWL5Qt
65,2019-02-14 02:58:03,"#Lufthansa is suing a passenger who skipped out on the last leg of his ticketed purchase, demanding the money he would have paid for his actual journey. (The case was dismissed, but the airline has appealed.)"
66,2019-02-14 02:43:49,An airline is suing a customer who skipped a leg of his flight to save money - Vox #Airlines #FlightPaths #Lufthansa #LayOvers #AirlineFares  https://t.co/ZxDhIdJWmb
67,2019-02-14 02:28:46,I guess airlines don't make enough for their exorbitant costs? &gt;&gt;&gt; https://t.co/JWyBIskgB5 #airport #airlines #lufthansa #deals
68,2019-02-14 00:46:36,Seen on the go this afternoon at @FlyPaineField was @lufthansa @Lufthansa_Cargo @BoeingAirplanes 777F D-ALFF 🇩🇪 I wish we saw more Boeing’s in #Lufthansa colors 🤞🏽 https://t.co/7FAOqopT4q
69,2019-02-14 00:17:30,@TravelLeisure That’s just ridiculous! #Lufthansa LET IT GO! A judge should throw that right out of court!
70,2019-02-13 23:40:31,"Before you think you can outsmart the airlines, read this! #airlinenews #airtravel #flying #Lufthansa #carriageofcontract #travelnewsyoucanuse https://t.co/HqZ0WeY6bt"
71,2019-02-13 22:16:27,#Lufthansa is suing a passenger for taking advantage of “hidden city” fares to #save money.  https://t.co/xjAetw4TQz
72,2019-02-13 22:02:18,"And is if on queue, it arrived! #Lufthansa https://t.co/VKfDbNHsJu"
73,2019-02-13 22:01:23,Flying above the Swiss #Alps at #sunset time...always breathtaking!✈️😍  #fly #airbus #snow #switzerland #businessclass #lufthansa #frankfurt @ Switzerland https://t.co/fiAmy4FRdI
74,2019-02-13 21:57:36,Seated and ready for flight!  Now where’s my champagne! #Lufthansa  #SEAtoFRA then MUC then AGP!! https://t.co/4ORZPj8Ldd
75,2019-02-13 21:09:26,"Hidden-city ticketing has made some rounds in the news lately. While many think the practice is okay, airlines are still cracking down on travelers who use hidden-city tickets. It appears not even an airline’s top flyers and spenders are immune. #Lufthansa https://t.co/gkqy2nCYou"
76,2019-02-13 20:06:05,44/365 I live and breathe Finnish landscapes but damned if I don’t love this view of the Alps from the clouds (🇫🇮-🇩🇪-🇪🇸). #tph365 #lufthansa #alps #aerial #shotwithhalide… https://t.co/PxdUEsZ0ju
77,2019-02-13 18:34:05,I think the negative press may cost #Lufthansa more than 2112 euro. #budgettravel https://t.co/5ZzzaSYwSK
78,2019-02-13 18:23:06,"@talkRADIO @jamieeast *Thanks 4opp 2talk earlier about the curious case of #Lufthansa sueing a PX for jumping off a convoluted flight ticket earlier b/c it was cheaper than buying direct ticket; I say physican heal thyself, stop sale of these tickets and offer improved value?* https://t.co/xvjJUrDRrm"
79,2019-02-13 17:53:33,#Lufthansa Is Suing a Passenger for Missing a Flight https://t.co/jaW9sCtonY via @YahooFinance
80,2019-02-13 17:52:39,Lufthansa Group Airlines announced on Feb 13 that it has appointed George Ettiyil as its new senior director sales for South Asia #Lufthansa #airline #aviation #georgeettiyil
81,2019-02-13 17:33:51,"Landing at YUL Photo: Jean-Pierre Aircraft: Boeing 707-430 Airport: Montreal Pierre Elliott Trudeau (YUL/CYUL) Reg: D-ABOG named ""Bonn"" Line number: 192 Date: Jun.1966 Status: Scrapped as ""3C-ABH"" Air Sinai Delivery: Mar.17.1961 Age: 58.1 Years #lufthansa #boeing707 #YUL https://t.co/TO27Fp23rB"
82,2019-02-13 16:49:12,"boycott @lufthansa for abusing passenger(s) with ridiculous lawsuit -- ""#Lufthansa Is Suing a Passenger for Missing a Flight"" https://t.co/OdHRsEnVbU #AIRLINES #AVIATION #LAWSUIT #ABUSE #GERMANY"
83,2019-02-13 16:29:41,"As a fan of airlines in general, I hope that this #Lufthansa lawsuit, of the passenger who didn't take his connecting flight, ultimately starts changing the way airlines price tickets. I'm not holding my breath, but 🤞"
84,2019-02-13 16:13:46,When billion dollar companies take it out on their customers. https://t.co/sr5UpjUy6i #Travel #Lufthansa
85,2019-02-13 15:35:00,"Have you ever missed a flight? Next time, prepare to pay up! ✈️ #Lufthansa #MissedFlight https://t.co/y0c0k0gQQx"
86,2019-02-13 15:20:13,All are enjoying slagging #Lufthansa  but they all do it. @united hijacked my daughter for €200 on flight to europe. Landed at LHR and told them she wouldn't fly LHR to CDG. Told her they would consider all her return travel cancelled!! US DoT and Canadian @CTA_gc were no help! https://t.co/FNv8nYuTdK
87,2019-02-13 15:17:00,"Grab this exclusive deal on #Lufthansa! See New York, Toronto &amp; more from N460,599 Economy return. Prices are subject to availability, so get this deal while seats last! Click to book NOW https://t.co/KPtqQMfWYF https://t.co/BB4thAQcfE"
88,2019-02-13 14:56:45,#GeorgeEttiyilas will oversee all commercial activities of the #Lufthansa Group Airlines. https://t.co/nNev6KeZEJ
89,2019-02-13 14:55:03,#Lufthansa is suing a passenger for missing a flight https://t.co/KvepeMukXY https://t.co/qMRsuf9WkM
90,2019-02-13 14:32:39,#Lufthansa comes after passenger who tried popular ‘hidden city’ flight #hack #cybersecurity #cyberattack https://t.co/dsJX9urlb7
91,2019-02-13 14:28:54,#Lufthansa Is Suing a Passenger for Buying a Cheap Flight https://t.co/tsyHqxRC9b
92,2019-02-13 13:55:53,#Lufthansa sues passenger who skipped his flight https://t.co/zhA8UejF8R via @CNNTravel
93,2019-02-13 13:37:04,#Lufthansa sues a passenger who skipped a leg in his flight! Cannot get more #silly than this! https://t.co/f8r7yV5ObS via @CNNTravel
94,2019-02-13 13:34:41,#Lufthansa sues passenger who skipped his flight  https://t.co/xi1xMKwodm
95,2019-02-13 13:15:49,The airlines are coming to get you for the ‘hidden city’ hack!... 😱😱😱 #lufthansa  https://t.co/sabhitKUiE https://t.co/sabhitKUiE
96,2019-02-13 12:56:23,"@Lufthansa_India #TravelTuesday #Lufthansa  ""...'What next?'! 😂🤣"
97,2019-02-13 12:48:29,Somewhere between Munich &amp; Toulouse ✈ What is your favourite place on Earth? I want to plan my next trip 😊 . #intheair #planepictures #fromtheplanewindow #mountains #landscape #lufthansa… https://t.co/qVEVmHcPFq
98,2019-02-13 12:00:01,More service for our passengers in our Premium Economy class. One such extra: water bottles for each passenger before takeoff.  #Lufthansa #PremiumEconomyClass https://t.co/jHzytvCQzp
99,2019-02-13 11:30:17,#Lufthansa Takes Legal Action Against Customer Who Skipped Flight https://t.co/OeGanEr0Ht
100,2019-02-13 11:06:15,Yankee Tango never fails to amaze! Great catch! @BoeingAirplanes @lufthansa #Lufthansa #Boeing #AvGeek #Aviation #Photography https://t.co/vAw1Y9MuXg
101,2019-02-13 10:41:41,Great to be reunited with @karina_carv talking #skiplagging on #Lufthansa ✈️ @abcnews @UNSW @Airport_Ec https://t.co/wakwP3r0Iz
102,2019-02-13 10:19:03,"Very much available and flexible too. We are just a phone call away.  Call : +2348170002574,+2349093215945 Email : ekasattravels@gmail.com #turkishairlines #ba #airfrance #emirates #etihadairways #lufthansa #kenyaairways #southafricanairways #rwandair #deltaairlines #qatarairways https://t.co/LbwaeGYoS6"
103,2019-02-13 10:17:45,Boo - if you want to stop #hiddencity behavior stop over-pricing those “premium” flight legs! &gt; #Lufthansa sues passenger who skipped his flight https://t.co/ctDTWsLGPv via @CNNTravel #avgeek #revenuemanagement
104,2019-02-13 09:23:42,#Lufthansa is suing a passenger for missing a #flight https://t.co/lLGzGODM84  #CrewNews #aviation #airlines
105,2019-02-13 09:17:34,VALENTINE OFFERS 💟 AND AIRLINE NEWS ✈ Get in touch with us to take advantage of amazing offers from your favorite airline. For more information click the link https://t.co/dy6m2a9Klj #KQ #Emirates #Lufthansa #Skyward #ExpressTravelGroup #FlashSale  #Valentinesoffer #Sale https://t.co/l4C6EswU6n
106,2019-02-13 08:58:46,"Resting at hangar Photo: @stefanmartin2877 Aircraft: Boeing 747-230F(SCD) Airport: Frankfurt Main (FRA/EDDF) Reg: D-ABYO named ""Bremen""  Line number: 347 Date: 1980s Status: Broken up May 2014 at KHI as ""AP-BKI"" Ryyan Air Delivery: Nov.22.1978 Age: 35.5 Yrs #lufthansa #Boeing747 https://t.co/C5sUSBjerT"
107,2019-02-13 08:36:53,"Hey #Edelweiss Airlines, #SwissAir or #Lufthansa do any of you check your twitter, customer service messages, or even care about #customerservice? @Edelweiss_Air @swissairlines @lufthansa"
108,2019-02-13 08:19:22,#Lufthansa sues passenger for missing the last leg of their flight #skiplagging  - legal but against #airlines' rules #flight #ticketing https://t.co/EHqTAXP7dz via @@TelegraphTravel
109,2019-02-13 08:07:07,Well I won’t be using them again! #Lufthansa  https://t.co/LwtLnDzd6m
110,2019-02-13 07:07:34,Getting to #darkfleet hub on sunrise 🙏🏼 #Frankfurt #Lufthansa https://t.co/IAOyIKqPcI
111,2019-02-13 06:56:45,Lufthansa's leadership and PR teams really crushing it. Hey @Lufthansa the world is watching you beat up your own brand. #Lufthansa
112,2019-02-13 06:31:34,Cracking down on hidden city ticketing #Lufthansa #travel #TravelTuesday https://t.co/GuVRVNESKv
113,2019-02-13 06:05:54,Airline sues passenger who skipped his flight  #Lufthansa   https://t.co/8kZ9lycDh3
114,2019-02-13 05:38:50,Queen of the Skies. A beast with 4 engines. My first aircraft (and possibly first love) #WhyILoveThe747 #Lufthansa #boeing747 #Toronto #Canada #Frankfurt #avgeek #avgeeks #aviation #aviationphotography #b747 #Boeing #Germany #Airplane #Aircraft #planespotting #plane https://t.co/baL5AidbsM
115,2019-02-13 05:07:49,https://t.co/mkZ1c58CWz  #Lufthansa is one of the worst airlines in the world. They unloaded my luggage on a connecting flight in Frankfurt once and I had to get off the plane to put it back on for Australia... meaning I got stuck in Frankfurt airport alone for 8 hours.
116,2019-02-13 03:30:05,"#LHCityOfTheMonth #Edinburgh Indulge in a royal experience! Step aboard The Royal Yacht Britannia, Her Majesty The Queen’s former floating palace for over 40 years. Berthed in Edinburgh, this special Royal residence is yours to explore! #Lufthansa #FlyToEdinburgh https://t.co/Hc7XOk3OK0"
117,2019-02-13 03:03:02,"A passenger used ""hidden city"" techniques to save €2100, paying only €657.  LH wants more.  Important legal precedent will follow.  After losing in the lower court, LH is appealing.  See :  #Lufthansa Is Suing a Passenger for Missing a Flight https://t.co/ZbmM6idBBB DR https://t.co/ejJcnhpz8F"
118,2019-02-13 02:54:38,#Lufthansa #sues passenger who skipped his flight https://t.co/oGjkeGYQ9m via @CNNTravel
119,2019-02-13 02:44:02,#Lufthansa #sues #passenger who #missed his #flight https://t.co/R5Rrza7ucR  #Airlines #Lufthansa #Travel #connectingFlight
120,2019-02-13 02:42:54,"An #Airline Is #Suing a Man For $2,385 For #Missing a #ConnectingFlight https://t.co/7m7MlvqsTG? #Lufthansa #Travel #Airlines #Lawsuit"
121,2019-02-13 01:30:04,"A maze made of mirrors. A swirling light vortex tunnel that can sweep you off your feet. A chance to swap noses with a friend and  see yourself grow, shrink and stretch. At the World of Illusions, nothing is what it seems! #LHCityOfTheMonth #FlyToEdinburgh #Lufthansa https://t.co/qiERhsiKOX"
122,2019-02-13 00:41:59,😍✈️👑 Taking a ride on the Queen tonight! #avgeek #qots #747 #paxex #transportals #travel #instatravel #aviation #den #lufthansa https://t.co/xYLFSY2GYc https://t.co/IfDgHSgUkT
123,2019-02-13 00:35:06,#Lufthansa is suing a passenger for missing a flight  https://t.co/fhw4RSVa0t
124,2019-02-13 00:26:29,"Hey @lufthansa, are you allowed to force a passenger to fly? Choosing not to justifies the fact that you decide to sue him?  #Lufthansa abusively sues passenger who missed his flight (and court dismisses the case, Lufthansa files an appeal). https://t.co/9H8ld6jLtZ via @CNNTravel"
125,2019-02-12 23:12:42,@wxbrad @CLTAirport Fresh arrival from 🇩🇪 - we are now sitting on the tarmac at Greenville Spartanburg instead of #CLT #Lufthansa any updates if weather is going to clear out to attempt another landing shortly?? @Lufthansa_USA #LH428 https://t.co/Ap9Svqmq84
126,2019-02-12 23:03:16,Lufthansa sues passenger who skipped his flight. Corporations are out of control. They fuck us at every turn &amp; when we figure out a work around they sue. #corporateGREED #Lufthansa  https://t.co/ugBg3HDX0r
127,2019-02-12 22:54:17,#airline #lufthansa #lawsuit #okonjilaw  Lufthansa sues passenger who missed his flight https://t.co/QA3OIU8lWU via @CNNTravel
128,2019-02-12 22:36:33,@CNNBusiness Better finish your meal onboard... #lufthansa
129,2019-02-12 22:31:51,"@SimonCalder What a great PR campaign, #Lufthansa. And what a great way to run a business: sue your customers for your own incompetence at pricing routes. Seriously, GL with your media representation--legal too. https://t.co/WAc0E7NrSx"
130,2019-02-12 22:17:50,"An #Airline Is Suing a Man For $2,385 For Missing a Connecting #Flight - But the #lawsuit has nothing to do with the passenger's tardiness...   #avgeek #Lufthansa #Travel #aviation #aerospace #Airlines #fraud https://t.co/rXo2We4llS"
131,2019-02-12 22:11:13,"#Lufthansa has sued a passenger who didn't show up for the last leg of his journey, in a bid to clamp down on what is referred to as ""hidden city"" ticketing in the airline industry.  #HiddenCity ticketing is commonly used by passengers to get cheaper fares.  #TheWorldReacts https://t.co/zxLCrmFddd"
132,2019-02-12 21:48:10,#Lufthansa sues passenger who missed his flight https://t.co/cwC99aoADm via @CNNTravel #lawsuit
133,2019-02-12 21:42:49,#Lufthansa #Airlines sues #Travel #Passenger who missed his #flight https://t.co/xtByPwxlgY
134,2019-02-12 21:30:04,"@amytay3000 @lufthansa You should sue #lufthansa. Apparently they like to sue for customers, so why not?  Your time is valuable, sue them."
135,2019-02-12 21:19:57,⁦@lufthansa⁩ What percentage of your passengers do you drag to court? https://t.co/ULXXuLhjaz #airlines #Lufthansa #litigation #Unethical ⁦@Lufthansa_DE⁩
136,2019-02-12 20:48:53,"On the runway Photo: Unknown Aircraft: Boeing 727-30C Airport: Unknown Reg: D-ABIZ named ""Gelsenkirchen"" Date: Mar.1975 Status: Stored as ""N724JE"" DHL Delivery: Mar.17.1967 - #boeing #b727 #lufthansa #boeing727 #europajet #boeing727lovers #b722 #lufthansavintage #b72730 https://t.co/6KtQMK7ZzW"
137,2019-02-12 20:47:04,"D-ACLC, Canadair CRJ200, Lufthansa, seen parked on Gate 14 at Manchester Airport, some time after January 1993. #avgeek #aviation #planespotting #potd #manchesterairport #man #egcc #canadair #crj200 #lufthansa"
138,2019-02-12 20:12:48,What's up with forcing passengers to buy your most expensive offer #Lufthansa ? Suing a passenger over NOT using your flight?!
139,2019-02-12 19:54:21,"Lufthansa has taken a passenger, who didn't show up for the last leg of his ticketed journey, to court in an apparent bid to clamp down on ""hidden city"" ticketing. #Lufthansa #airline #aviation #hiddencity #airticket #flyer"
140,2019-02-12 19:35:52,Our shadow was catching us on landing. #arlandaairport #a320neo #lufthansa #lh2416 @ Arlanda Airport https://t.co/k6EW7R9cIY
141,2019-02-12 18:37:58,#Lufthansa the worst company in eu when it comes to punctuality #boycottlufthansa
142,2019-02-12 18:30:00,OJ Deviation: Imagine that winning feeling when you cheat the system to snag a great deal on a pair of air tickets...#Lufthansa To Sue Pax Who Got Cheap Flight Through Loophole https://t.co/arM51Pnd5C https://t.co/Az5OdwyRxu
143,2019-02-12 17:23:56,huge thanks to #Lufthansa who booked a car to pick me up from my delayed flight to get my connection in Munich today! @lufthansa LEJ-MUC MUC-GVA. Thanks 🙏
