,Date,Tweets
17,2019-02-14 15:49:47,"Open overhead locker right above seat 18B in mid-air on board  #spicejet flt SG3272 from Kolkata 2 Guwahati on Feb 14. When passengers noticed, the plane on final run for takeoff with crew seated. Locker was closed after the plane completed the ascend https://t.co/DBzXm8JVi9"
18,2019-02-14 08:59:17,Update : New flight service to begin from 24th Feb 2019 from #BelagaviAirport  Confirmed by @AngadiMp   #IXG #BLR @flyspicejet @airindiain @OfficialStarAir  ⚠️ #Spicejet Routes may vary https://t.co/zYpDXfYnjI
19,2019-02-14 08:51:28,"#JetAirways 225 #SpiceJet 77 #IndiGo 1165 Amidst numerous woes like flight cancellations, negative cash flow, missing dues, pilot shortages, rising crude etc there is a silver lining: sense of gaining ticket pricing power!  Enough to play bull for a beaten sector!"
20,2019-02-14 07:26:02,Flyontrip✈ is giving you more reasons to express your love❤ Now fly from Bangkok💕 to Kuala Lumpur💝 at airfares starting from Rs. 2999* Spicejet  Thinking about 🤔what go pack your bags and book tickets now🎫offer valid for limited period😍 #spicejet #TrueLoveDay #Velentineday https://t.co/qfJtBpYs8l
21,2019-02-14 03:44:44,One of the most beautiful horizon view one can ever see!  #airplane #spicejet #instagood #travel #photography #sky #sun #evening https://t.co/LB8ALBJcfW
22,2019-02-13 18:28:16,#spicejet #stopflying worst experience. And really frustrated.@flyspicejet
23,2019-02-13 15:45:03,"@flyspicejet I can see two flights for SpiceJet today to Goa...  Are you so unprofessional with backups &amp; other operational work around so #customer #passenger suffer #airlines #CustomerService  #spicejet I book early so I can have good time and complete activity ,n going late night is all"
24,2019-02-13 13:03:24,#spicejet policy of crowd management... #flightCaptain hides in the cockpit &amp; the staff is asked to throw ₹20 biryani &amp; ₹5 water to shut the mouths of passengers  #shittyairlines #SG611 #goatomumbai
25,2019-02-13 12:54:51,PNR-X7DJPV : My flight today with @flyspicejet was an incredible experience. Thanks to the cabin crew onboard. #spicejet #handicapfriendly #goodfood keep up the Good Work! https://t.co/TrVE2BrAN6
26,2019-02-13 12:49:01,"You guys haven't returned my money till now and haven't cancelled booked from Paytm number 8008775989,  Given contact number was 9440017720  need money back #chor #SpiceJet"
27,2019-02-13 12:44:11,"Hi sir I have booked a ticket from STV TO HYD on Thursday 9th Feb  PNR NO: PI2YSR, here you guys have changed timing of that flight from eve 19:10pm to 07:50am in the morning, I had a conversation with spicejet customer service for cancellation no response till now #SpiceJet"
28,2019-02-13 12:13:41,Hmm... true that!  . . . . . . . . . . . . . . #spicejet #airasia #airport #flight #journey #trip #travel #fly #travelersnotebook #flightdiaries #flightstories #flights #trippy #trips… https://t.co/F7IjI7Jlsq
29,2019-02-13 12:04:54,Got this message like they don't have any idea what was happening at the Goa airport today #spicejet #lostcase #SG611  nice way to harras the crowd as their flight was grounded due to technical reasons &amp; they wanted to put 3 flight passengers in 1 https://t.co/9JrehWPlir
30,2019-02-13 12:02:24,#spicejet #SG611 not ready to give snacks to the passengers as the complementary snacks are finished.. Their trolleys are full of snacks but tht say to pay.. #shitty #airlines #boycottspicejet
31,2019-02-13 11:55:45,@JoshiPralhad Sir what about spicejet morning flight from hubli to bangalore we need allot that flight please sir we request u #spicejet
32,2019-02-13 10:49:09,#spicejet made passengers wait for hours &amp; hours without clearing doubts the captain was such an idiot... Not even courtesy call on PA talking to  the passengers of what is happening..! #SG661 #worstairljne #nocrowdmanagement
33,2019-02-13 06:25:21,"Come for a walk-in interview with full length photographs &amp; your updated resume (Only for females). You may also send your resume &amp; pics to inflight.careers@spicejet.com For details, visit: https://t.co/0GTeigLKiW       #SpiceJet #Mumbai https://t.co/rxgu222bRA"
34,2019-02-13 04:55:08,#spicejet pathetic airline. SG611 delayed by 3 hours and no compensation or no food offered. Never take this airline again.
35,2019-02-13 04:05:55,"@flyspicejet #spicejet, passengers stranded in Mumbai Airport for Chennai flight for More than 3 hours, still no proper updates, no alternate arrangements"
36,2019-02-13 02:27:23,#spicejet My PNR is F94TMM could you kindly confirm what is my baggage allowances for flights SG 13 and SG 14.
37,2019-02-12 22:30:00,"Impacted by a 34 percent increase in #fuel cost and another 11 percent surge in exchange rates, the airline's net profit plunged 77 percent to Rs 55 crore during the three months to December. . #SpiceJet   https://t.co/p7rQF3KmY9"
38,2019-02-12 16:31:22,#spicejet  #ajaysingh @ajay2912  The Spice Loyalty web and app are horrendous.  Nothing works well. Points go into a blackhole and spice cash vanishes. Looks like a product was released well before being tested ready.   Happy to provide your product teams feedback on this.
39,2019-02-12 15:41:59,"SpiceJet has “no immediate plans” to order any wide-body aircraft., Ajay Singh, the airline promoter said on Tuesday. #spicejet #airline #aviation #boeing #aircraft #plane"
40,2019-02-12 15:40:40,"SpiceJet plans to induct up to 20 Boeing 737 MAX and between 5 to 110 Q 400 aircraft during fiscal 2019, Ajay Singh, the airline promoter said on Tuesday. #spicejet #airline #aviation #boeing #737max #q400 #aircraft #plane"
41,2019-02-12 14:31:28,#SpiceJet chief Ajay Singh pointed out that #infrastructure constraint related to metro city #airports is a major concern https://t.co/82tZbKdqr0
42,2019-02-12 13:50:11,Most of @flyspicejet flights from @ChennaiAirport are #delayed for OPERATIONAL REASON. Lesson learned no #spicejet flight from #Chennai
43,2019-02-12 13:00:04,"17.5 excess buggage changes to 35-40kgs within 15 second??we are bound to payRs 14000if we want to board the flight.@flyspicejet stop fooling the customers,you cannot blame the @CSIAMumbai for the weighing machine,it’s handled by your ground staff #spicejetfails #spicejet #worst"
44,2019-02-12 12:56:04,Fly by t Kilometer or by t mile!Interesting 2 see #spicejet marketing approach! Travel by train costs you Rs.2/km * Bus Rs.2/Km as well Cab Rs.5/km * but by plane Rs.1.75/Km Reminds me of #VivaAerobus  owned by the largest bus company in Mexico- #GrupoIAMSA  #avgeek @flyspicejet https://t.co/kbTsTdk6L7
45,2019-02-12 10:59:14,"@manishasinghal @flyspicejet Great, but where are they going to find ‘experienced’ Captains to fly their aircraft?   Today a co-pilot with just 2000 hours is upgraded to a Captain in #Spicejet without any quality control - competency,aptitude,psychometric tests etc.   Save this tweet."
46,2019-02-12 10:39:36,Rakesh Jhunjhunwala set to get richer by whopping 87% with this newly added stock - An #airline set to fly  https://t.co/LdxwHEHxMM  #aviation #spicejet #airlines #airports #avgeek @flyspicejet
47,2019-02-12 09:57:15,1/5 #Review on #SpiceJet by zohranahmedkhan : Flight-cancellation-refund - https://t.co/sZMwYIKUFz
48,2019-02-12 09:47:49,"#IndiGo 1176 #SpiceJet 78  #JetAirways 220 Dislocation and flight cancellation...many reasons. Amidst all these mayhem, ticket fares have firmed up by 50 to 75%; don't see auctions and offers these days. Call it cartel effect or whatever! Aviation likely attract investors!"
49,2019-02-12 04:58:16,#SpiceJet reported a 77percent  drop in net profit… https://t.co/5KZz25X0lX
50,2019-02-12 04:47:38,Need Pune-Bhopal-Pune direct flight #Bhopalforairconnectivity #spicejet #jetairways #airasia #indigo#punebplviahbad #pune2bpldirectflight
51,2019-02-12 04:27:06,"#India Open: #Nifty dipped about -9 pts, while #Sensex mirrored at +10 pts at open; though, SGX gave a -23 pts lead up for Nifty pre-open. Consumer Inflation &amp; IIP data after market hours. #SpiceJet's rising yields augur respite for Budget carrier. #PriyankaGandhi joins UP race."
52,2019-02-12 03:33:46,@AAI_Official @MoCA_GoI @jayantsinha @ushapadhee1996 @sureshpprabhu @SachinPilot  Request @flyspicejet to announce it's #Kishangarh to #Ahmedabad and #Hyderabad flights soon which was received in #UDAN 3.0  #Spicejet
53,2019-02-12 03:30:00,"Come for a walk-in interview with full length photographs &amp; your updated resume (Only for females). You may also send your resume &amp; pics to inflight.careers@spicejet.com For details, visit: https://t.co/0GTeih3lHw      #SpiceJet #pune https://t.co/0X8WljkUJE"
54,2019-02-11 21:00:02,"#SpiceJet today said that it reported a net profit of Rs 55.1 crore for the quarter ending December 31, 2018, defying the current market conditions, where other airlines are losing money.   https://t.co/6PN8DakbGE"
55,2019-02-11 18:01:18,#JetAirways #Spicejet #Indigo all are looting on flight fares for Mumbai to Delhi. Trains are getting cancelled due to #GujjarAgitation &amp; these carriers are just taking benefits out of it. Normal day flight fare is 4k but now it is &gt;2X.
56,2019-02-11 17:22:28,Need bhopal to pune air connectivity  #bhopalforairconnectivity #spicejet #jetairways #indigo
57,2019-02-11 13:15:10,"#BusinessNews : Frill-free passenger carrier SpiceJet on Monday reported 77 per cent decline in net profit at Rs 55.1 crore for the quarter ended on December 31, 2018. #SpiceJet #USDollar #IndianRupee... https://t.co/mzMRnWPKDH"
58,2019-02-11 13:08:01,"Frill-free passenger carrier #SpiceJet reported 77% decline in net profit at Rs 55.1 crore for the quarter ended on December 31, 2018. The standalone net #profit for the same period last #fiscal was Rs 240 crore.  Photo: IANS https://t.co/bcTYVxNJxD"
59,2019-02-11 12:46:20,"#SpiceJet's standalone net profit, which excludes results of its SpiceJet Merchandise and SpiceJet Technic businesses, fell to Rs 55.07 crore ($7.74 million) for the last three months of 2018 from Rs 240 crore a year earlier https://t.co/9l3lJaWGvw"
60,2019-02-11 12:25:29,The two metrics that really count in aviation. Essentially costs skyrocketed and revenues barely caught up. #SpiceJet https://t.co/ZGdOCc0Rc5
61,2019-02-11 12:21:07,#SpiceJet Q3 net profit plunges 77% to Rs 55 cr https://t.co/MpWKUHoctt https://t.co/nY0HkbmDUr
62,2019-02-11 11:25:05,#SpiceJet Q3 net profit plunges 77% to Rs 55.1 crore https://t.co/gjWvgi21gl https://t.co/N48qDSRv2F
63,2019-02-11 11:21:46,#spicejet app con air space cheater!!!
64,2019-02-11 10:30:57,#SpiceJet third-quarter profit plunges as #oil prices weigh https://t.co/NUxO6mEbpW #AviationSector #StockMarket #QuarterlyResult https://t.co/x46Kkzt5Mq
65,2019-02-11 10:29:59,"@flyspicejet Results: Between Oct-Dec 2018, airline added 12 new planes; nine @Boeing 737 MAX 8 aircraft &amp; 3 Q400s; #Spicejet has seven Boeing MAX &amp; one 737 freighter lined up for inductions during the last quarter of this financial year  #avgeek"
66,2019-02-11 10:13:58,"#SpiceJet Q3: PAT At Rs 55.1 Cr vs Rs 240 Cr, Down 77% YoY  Revenue From Ops At Rs 2,382 Cr vs Rs 2,052 Cr, Up 16% YoY  Aircraft Lease Rental At Rs 343 Cr vs Rs 265 Cr YoY  @flyspicejet #EarningsEdge https://t.co/DSoerLKsaf"
67,2019-02-11 10:01:37,@tushar_yes @flyspicejet No #SpiceJet from Nagpur to Pune/Goa/Hyderabad/Mumbai.. Not a single flight in so many years.. Reason? Unknown
68,2019-02-11 09:57:34,#Spicejet has announced net profit of INR 55.1 Cr in Q3 FY18-19
69,2019-02-11 09:50:07,"With a strong improvement in the macro cost environment and the increasing induction of the fuel efficient MAX aircraft, the outlook looks stronger than it has over the past year - Ajay Singh, CMD, @flyspicejet  #aviation #airlines #spicejet #results #profit"
70,2019-02-11 09:47:48,"Despite the huge cost escalation in ATF &amp; exchange rate, @flyspicejet has done remarkably well thanks to our superior revenue performance, tight control on other costs and the continued confidence our passengers have shown in the airline - Ajay Singh, CMD #SpiceJet."
71,2019-02-11 09:46:27,"Between Oct-Dec 2018, @flyspicejet has added 12 new planes – nine Boeing 737 MAX 8 aircraft &amp; 3 Q400s. #Spicejet has seven Boeing MAX &amp; one 737 freighter lined up for inductions during the last quarter of this financial year. #aviation #profit #avgeek #airlines #airports"
72,2019-02-11 09:45:58,#SpiceJet -  Passenger Yields Up 8% Over Q3 FY2018; Average Fare Up 25% Over Q2 FY2019  Saw Record Passenger Load Factor Of 91.6% In Q3  Launched 54 New Flights Including Ten Under UDAN Scheme  'Macro Environment Has Improved Substantially' https://t.co/fXBJSoB9xI
73,2019-02-11 08:15:12,@flyspicejet is “ok to board” required when travelling to dubai on work-permit visa?  Pls respond since your customer service is not responding since past week. #spicejet #oktoboard
74,2019-02-11 08:06:05,This is heights. #spicejet i have faced similar problems. There customer service is soo poor. https://t.co/1Rc6oiym4H
75,2019-02-11 05:59:58,"@flyspicejet Hi ,   It is shared with you.. and also the response I am getting from from the nodal officer and customer relations. #useless because you have not charged us as per the luggage, your attendant has charged us double of what the actual weight. #airlines #spicejet"
76,2019-02-11 03:45:13,Huge #fraud going on in aviation where #corruptDGCA turns a blind eye and airlines hire least possible staff. #PassengersDontMatter #DiwaliGiftsMatter #india #corruption #aviation #indigo #jetairways #goair #spicejet @derekobrienmp @THexplains @htTweets @jayantsinha https://t.co/sDoEdOo775
77,2019-02-11 02:42:03,That’s why I hate coming back! #HimachalPradesh #heaven #spicejet https://t.co/f59DOsG6LY
78,2019-02-11 02:40:40,Offers Never End... BHAGWATI  #Spicejet #festiveseason #Sale #ahmedabad #Gujarat #India #bhagwatiholidays #bhagwatiaviations #bhagwati #indigo #goair #Travelers https://t.co/e3oPrA1ILi
79,2019-02-11 02:39:47,Offers Never End... BHAGWATI  #Spicejet #festiveseason #Sale #ahmedabad #Gujarat #India #bhagwatiholidays #bhagwatiaviations #bhagwati #indigo #goair #Travelers https://t.co/zZZQ0hYdeQ
80,2019-02-10 22:39:23,Experienced same few months back . #boycottspicejet @flyspicejet #worstserviceever #noethics #rudestaff #spicejet https://t.co/RPAy8MVDRu
81,2019-02-10 22:36:55,@flyspicejet @flyspicejet stop playing safe always this is not the first time we have faced silly issues but this time Its a whole family including a 1.5yrs kid who has suffered After sending three email i get this obvious and one sided response. #ShameOnYou #boycottspicejet  #spicejet https://t.co/qCvV4XfNVl
82,2019-02-10 14:41:49,"Desperately need a Bhopal to Pune and Bhopal to Chennai, @IndiGo6E @jetairways @flyspicejet @airvistara @airindiain @AAI_Official #flyfrombhopal #flytobhopal #BhopalForAirConnectivity #indigo #airasia #spicejet #oncloud9w @EtihadAirways https://t.co/nxRgwN1iPg"
83,2019-02-10 14:40:21,"#SpiceJet is by far one of the worst airlines. There is a delay of more than 5 hours at Goa airport, so many passengers are stranded &amp; have lost money due to this delay by missing their connecting flights. No straight answers are given or any solution! #SG487"
84,2019-02-10 09:40:09,Why waste the precious hours of the night .Why not start night operations at Bhopal airport which is ideally centrally located. #BhopalForAirConnectivity #indigo  #spicejet #flyfrombhopal #airports
85,2019-02-10 06:12:37,"#BhopalForAirConnectivity @flytoBhopal #indigo #Spicejet #Sureshprabhu Bhopal people need Pune, Kolkata flights. Please reduce VAT and start 24 hrs Air services at Bhopal Airport"
86,2019-02-10 05:38:33,Really bad service of #spicejet had booked round trip from Patna- Guwahati but they cancelled my Patna- Guwahati flight twice even after rescheduling now their customer care not picking up calls nor giving me refund. Spoiled my trip  @flyspicejet  @MoCA_GoI
87,2019-02-10 05:23:13,"Few weeks back a very similar and much uglier event happened with my mother too and despite my written complaints, the airline is sleeping over it. #spicejet https://t.co/C58ds2SPRB"
88,2019-02-09 17:36:04,@flyspicejet Earliest ?? Its been more than a day already. No response to mails and tweets and nothing worthwhile. Pathetic airlines #Spicejet @IndiGo6E @jetairways @airindiain @MoCA_GoI @awcoa
89,2019-02-09 17:15:12,Why @MoCA_GoI to stop usage of @BoeingAirplanes 737 MAX aircraft. #JetAirways #Boeing737max #Boeing #SpiceJet  @jetairways @flyspicejet
90,2019-02-09 15:34:33,What a great learning we can get from Mr. Gaba's experience as a cabin crew ✈ #mrgaba #tedx #tedxtalks #tedxspeaker #youthicon #motivationalspeaker #cabincrew #indianaviationinterviews #aviationlovers #aviation #indigo #jetairways #goair #spicejet #lakmefashionweek #intm #mtv https://t.co/5ofkYmGCnK
91,2019-02-09 13:50:32,#SpiceJet will start flight operations from #VeerSurendraSaiAirport #Jharsuguda on 31st of March https://t.co/l7ocFKsfH2
92,2019-02-09 13:02:15,@flyspicejet But still u won't call us back. I will have to keep calling u right?  Pathetic. Atleast any other company would have asked my contact details and called on their own. Goodness. So I will soon share few more screens hots with live feed. #pathetic #airlines #india #spicejet
93,2019-02-09 12:23:11,"#Odisha #Jharsuguda  #SpiceJet will start flight operations from  #VeerSurendraSaiAirport ,#Jharsuguda on 31st of March. https://t.co/8PkFSoPFPm"
94,2019-02-09 11:43:52,#SpiceJet will start flight operations from #VeerSurendraSaiAirport #Jharsuguda on 31st of March  .  @flyspicejet @AAI_Official @sureshpprabhu @sureshkpujari @BBSRBuzz   https://t.co/l7ocFKJQyA
95,2019-02-09 11:34:57,#SpiceJet will start flight operations from #VeerSurendraSaiAirport #Jharsuguda on 31st of March  .   https://t.co/l7ocFKsfH2 https://t.co/l7ocFKsfH2
96,2019-02-09 10:22:23,#NewFlightAnnouncement: #Spicejet announces a new flight for #Guwahati-#Dibrugarh-Guwahati. Bookings open. Call us on 0361-2456789 or 8811024116 for best deal. #Flights #ShortFlights #HolidayOffers #LowFares #FlightFares #Travel #Holiday #PushpakAirTravels #TourAndTravels #Assam https://t.co/QfjFHvFBgZ
97,2019-02-09 10:17:56,"Commercial flight services at the #VeerSurendraSai #Airport in #Jharsuguda, #Odisha, is likely to resume on March 31, airport director SK Chauhan said. Low-cost carrier #SpiceJet will start operations from the airport to #Delhi, #Kolkata and #Hyderabad.  Photo: IANS https://t.co/20it5Wvtm1"
98,2019-02-09 09:56:20,"Regular flight operations at VSS Airport in #Jharsuguda to resume from March 31, 2019, informs Airport director SK Chouhan; #SpiceJet to start operations on three routes- Delhi, Kolkata &amp; Hyderabad #Odisha https://t.co/sRiPQr3h2h https://t.co/OBhXnFVRRL"
99,2019-02-09 08:28:00,"@flyspicejet maiden entry to Odisha under #UDAN3 , #SpiceJet to launch regular flight operations from Veer Surendra Sai Airport, Jharsuguda to Delhi, Kolkata &amp; Hyderabad from March 31, 2019 @dpradhanbjp @BJP4India @aaibpiairport @CMO_Odisha @narendramodi @ushapadhee1996"
100,2019-02-09 08:11:32,"#SpiceJet to launch regular flight operations from Veer Surendra Sai Airport, #Jharsuguda to #Delhi, #Kolkata &amp; #Hyderabad from March 31, 2019. #Odisha"
101,2019-02-09 08:02:51,"#SpiceJet to launch regular flight operations from Veer Surendra Sai Airport, Jharsuguda to Delhi, Kolkata &amp; Hyderabad from March 31, 2019. #Odisha"
102,2019-02-09 07:55:35,"#BreakingNews #Odisha #Jharsuguda   A team of #SpiceJet visited #VeerSurendraSaiAirport #Jharsuguda  , the team has inspects the safety and security measures of airport . #SpiceJet will start flight operations from the date of 31st of March. @BBSRBuzz https://t.co/KJO5DBT1nQ"
103,2019-02-09 07:50:43,"A team of #SpiceJet visited #VeerSurendraSaiAirport #Jharsuguda #Odisha  , the team has inspects the safety and security measures of airport .#SpiceJet will start flight operations from the date of 31st of March.  @ushapadhee1996 @sureshpprabhu @AAI_Official @flyspicejet https://t.co/YvQhOjOCxd"
104,2019-02-09 07:21:52,"Regular flight operations at VSS Airport in #Jharsuguda to resume from March 31, 2019, informs Airport director SK Chouhan; #SpiceJet to start operations on three routes- Delhi, Kolkata &amp; Hyderabad #Odisha https://t.co/Sljqsl3guz"
105,2019-02-09 06:21:28,"Come for a walk-in interview with full length photographs &amp; your updated resume (Only for females). You may also send your resume &amp; pics to inflight.careers@spicejet.com For details, visit: https://t.co/0GTeih3lHw     #SpiceJet #Delhi https://t.co/FMNaXKNvSW"
106,2019-02-09 03:33:47,#spicejet aircrafts can have funny names. This Bombardier has been named Shahi Zeera. https://t.co/wjtraJ8XkQ https://t.co/QvBHhjfg0F
107,2019-02-09 02:54:08,#spicejet aircrafts can have funny names. This Bombardier has been named Shahi Zeera. https://t.co/jTmqvRGZEs
108,2019-02-09 01:16:56,People waiting in a queue for baggage screening at Guwahati Airport. No machine attendent or Spicejet airport staffa available. #PatheticServices #Spicejet #Airport #FlightSG461
109,2019-02-09 00:57:43,#spicejet horrible service at your counter. We have been standing for hours in one sue diverted to other. @sureshpprabhu asked to pay 1000 more for spice max for check in. Why ?
110,2019-02-08 12:01:46,@flyspicejet Each and every @flyspicejet team member is giving different solutions. Worst experience ever. Will never suggest #Spicejet to anyone.
111,2019-02-08 11:26:34,"Horrible exp. w/ @flyspicejet. Flight from the Bangalore to Pondicherry got delayed for 3 hrs &amp; then after 4 hrs, the flight #SG3419 didn't take off. Nobody is answering +919871803333  @tushar_yes @MoCA_GoI @sureshpprabhu #Spicejet"
112,2019-02-08 09:23:49,We never saw such type of loot on any domestic or international air route. See the flight fare form New Delhi to Srinagar and New Delhi to Dubai. Dubai fair is cheaper than Kashmir Plz look in to this matter. #Srinagar #Kashmir #indigo #Spicejet #AirFare @OmarAbdullah https://t.co/N3GoIkuugK
113,2019-02-08 07:17:44,Sad to say that #spicejet @flyspicejet flight from #Bangalore to #Hydrabad was canceled due to #operational issues &amp; we were offered full refund or a 8 hour bus ride. I think @flyspicejet should contact other airlines to help their passengers get to their destination #poorservice
114,2019-02-08 06:30:53,"Hurry! Book your tickets fast, @flyspicejet , @IndiGo6E , @airindiain are offering discount on #FLIGHT #tickets: https://t.co/qM3ngcoZOO via @newsbharati #spicejet #AirIndia #indigo"
115,2019-02-07 16:38:03,@flyspicejet URGENT. PNR JHLKUR. Passenger surname needs to be changed from Chakraborty to Adak. Flight tomorrow morning. Please assist urgently. She is my wife and after sometime her surname will be Adak only. Other airlines allows this. So why not #SpiceJet Have emailed/called
116,2019-02-07 16:10:08,Saw this branding on #SpiceJet blr-Kol flight today... just wondering the eye for detail of the corporate communication team when all the service providers are so careful about their brands and image building . #ajaysingh @ajay2912 https://t.co/fYwuy6M1FZ
117,2019-02-07 15:22:58,On-board Spicejet SG605 since 20:05 hrs... flight was to take off at 20:25... It is 20:55 now......They just announced that flight will be delayed further for paper works... Paper works..... Funny and irritating...... #Spicejet Too bad...... bad...
118,2019-02-07 15:14:59,@jetairways Worst Service!! Sick of #jetairways No replies to email DM or Tweets or Calls😤Just refund me my money!! Not traveling anymore wid u.. Fault of choosing u over Dem #indigoairlines #spicejet
119,2019-02-07 11:38:44,@flyspicejet Spice Jet automated customer service response. @Spicejet #spicejet https://t.co/LuJOjZ6evx
120,2019-02-07 11:19:34,"@flyspicejet And the email says that for further assistance, I have to call the customer care number. So, you people can't help me over email and your phone lines are always busy for the last 3 days. Is riding #spicejet so hassling?? I didn't expect it to be so troublesome."
121,2019-02-07 10:13:15,"@flyspicejet if you have a self check in kiosk atleast have an exclusive baggage drop off counter. With self check-in we make your job easy but you don't reciprocate. @IndiGo6E has a bag drop option at @DelhiAirport  Delhi Airport ,Terminal 2  #spicejet #DelhiAirport #indigo"
122,2019-02-07 07:45:52,"Says #spicejet ...the worst service of all times... SpiceJet never fails to amaze me how they can always be delayed! They keep you waiting after having announced the boarding for 25mins just in queue , without starting the boarding.. absolutely no sense of time.. https://t.co/zfp7vzpML4"
123,2019-02-07 06:56:01,"@sureshpprabhu @MoCA_GoI @ushapadhee1996 @jayantsinha  Can we please reconsider the routes given to @zoomairindia (i.e. #Kishangarh to #Lucknow, #Udaipur, #Jodhpur &amp; #Jaisalmer) and handle it to either #Indigo, #Spicejet or #JetAirways ?  With #UDAN we need connectivity."
124,2019-02-07 05:55:49,#spicejet #telegraph #wrongtype only showing ight now flight correct it #7feb2k19 news paper howrah https://t.co/1Q3p5kjMKd
125,2019-02-07 04:16:36,"Looters of #Kashmir has flashed no's for passengers to get the #flight status confirmed #GoAir: 0194-2303347/45, ,  #Spicejet: 9871803333, .  #indigo: 9910383838.  #JetAirways: 011-39893333,  #Vistara: 9289228888.  #AirAsia: 8046662222.  #AirIndia: 18602331407."
126,2019-02-07 04:07:35,"Dear @flyspicejet, kindly let me know direct contact number of Marketing Head of ur Indian Region, I would like to book tickets for a group of passengers. I am fed up with dialing +91 987 180 3333 &amp; +91 965 400 3333, always busy, tried many times &amp; tired too. Thanks. #SpiceJet"
127,2019-02-07 02:36:27,"@flyspicejet Grt  news !! Congrats, when will  you  fly  from  HYDERABAD to JHARSUGUDA ??  #SPICEJET   , @WosacaHyd  @ushapadhee1996  @AAI_Official @AAIJSGAIRPORT  #SAMBALPUR #BOLANGIR #ROURKELA  @Naveen_Odisha  @sureshpprabhu  @sureshkpujari"
128,2019-02-06 23:47:51,Perks of getting seat near emergency exit.. so much leg room.. #aarootales #spicejet https://t.co/FHTT796v3g
129,2019-02-06 22:14:20,"@flyspicejet Flight No.SG8145 Goa-Delhi delayed more than 9 Hours All Passengers r waiting at airport 150 passengers are teribly suffering, Stucked at GOA Airport Help..!!  cc @sureshpprabhu @jayantsinha   @manoharparrikar @PMOIndia  #SpiceJet #PMO https://t.co/cNDhVGDjdO"
130,2019-02-06 21:49:03,@flyspicejet Flight No.SG8145 delayed frm hrs n hrs More than 150 passengers are teribly suffering n none is willing to board the flight  cc @sureshpprabhu @jayantsinha  @ielvisgomes @manoharparrikar  #SpiceJet #PMO https://t.co/atXNAmscv8
