,Date,Tweets
28,2019-02-11 23:34:25,✨ $1 Singapore Stopover Offer ✨ Break up a long flight with a $1 overnight Singapore stopover thanks to @SingaporeAir  Click here to find out more - https://t.co/GefBP3VUWc #travelwithus #fly #luxetravel #takeflight #singaporeairlines #greatwaytofly #stopover #singapore https://t.co/8VeP5OUdPD
29,2019-02-11 23:00:53,Singapore Airlines Business Class Entertainment listen Ariana Grande   #arianagrande  #singapore  #singaporeairlines  #business  #staralliance #シンガポール #シンガポール航空 https://t.co/3g2ITnzFWu
30,2019-02-11 22:36:41,Home 🇸🇬 bound. 🛫 . #singaporeairlines #greatwaytofly #homebound #losangelesinternationalairport #losangelesairport #singaporepassport #husbandandwife #mrandmrs #igtravellers #igtravel… https://t.co/f00Ca47uMn
31,2019-02-11 18:57:31,"Just made it to #lax eating lunch at #planethollywood before we head to #singaporeairlines @ Los Angeles, California https://t.co/BsogjyMU34"
32,2019-02-11 08:00:01,One of @SingaporeAir @Airbus A359's showing off her stunning wingtip as she departs @manairport #avgeek #aviation #A350 #airbus @AirbusintheUK #singaporeairlines #flymanchester @A350Blog @A350_Production @A350fans https://t.co/WaFzcttfvb
33,2019-02-11 07:12:33,#UnitedAirlines Polaris is a farce...just a brand makeover that means really nothing in service/amenities and whatever the rebranding is worth that too is falling apart! Basic amenities missing...#SingaporeAirlines economy has better amenities than #UnitedAirlines Polaris.
34,2019-02-11 03:45:01,I will miss you PHP... 😘😘 (over looking MANILA CITY) #travel #travelblogger #choosephilippines #singaporeairlines #KrisFlyer https://t.co/ScmyI9LJBu
35,2019-02-11 03:14:11,🔵 #SINGAPOREAIRLINES #CareerOpportrunities 🔵 #find #job #posting #newcareeropportunities 🔵Click here To Apply&gt;&gt;https://t.co/XOASLPEhHH https://t.co/AYgHAp9OkG
36,2019-02-11 02:02:23,@CandyCaneRescue @SingaporeAir And that is why we love #SingaporeAirlines 🐱 https://t.co/OVouOvTV9q
37,2019-02-11 00:13:50,@SingaporeAir @Airbus A380 at the worlds best airport 2018 @ChangiAirport Group  #aviation  #airlines  #singaporeairlines  #airbus #a380  #airlinesandairplanes #aviationlovers #planespotting https://t.co/ZaooHHGYoY
38,2019-02-10 23:24:45,Going back to reality see you soon again next year dear mother land (PHILIPPINES) 😘😘 #travel #travelblogger #singaporeairlines #KrisFlyer #BlessedMyTripBackToAUH #thanksGod https://t.co/8VnlIaJAcE
39,2019-02-10 20:50:50,"Last rays of New Zealand sun. It’s been lovely! Next stop, Singapore! adamchambermusicfestival jerusalemquartet #quartetontour #singaporeairlines @ Nelson Airport, New Zealand https://t.co/W73GiYWthN"
40,2019-02-10 19:21:45,Many popular iPhone apps secretly record your screen without asking  #AbercrombieFitch HotelsCom #SingaporeAirlines #Glassbox #Singapore #AirCanada #iPhone #DigitalPrivacy #DataPrivacy #iOS #iOS1214 #AppStore #Apple #AppleNews #TechNews https://t.co/PTY1hQcX53
41,2019-02-10 18:07:30,A Singapore Airlines Airbus A350-900ULR on runway 25R at LAX during takeoff. 📷🛫 #LAX #LosAngelesInternationalAirport #LosAngelesCA #LosAngeles #Airbus #Airbus350 #A350 #SingaporeAirlines @… https://t.co/gBhQ17zhVZ
42,2019-02-10 14:23:44,Waiting for my flight to Munich - Germany. We will be at Biofach 2019 Nueremberg #biofach2019 #singapore #singaporeairlines @ Singapore https://t.co/9cXM0wFgj5
43,2019-02-10 11:30:02,@SingaporeAir now let you can choose and book your meal up to 24 hours before your flight departs!  🍝  . To learn more about the different dining options below 👇  . https://t.co/3LfakXz6yT . #SingaporeAirlines #BookTheCook #FineDining #B777 #A380
44,2019-02-10 04:30:08,Singapore Airlines; A Boeing 777 catches fire while tow trucks towing it https://t.co/w59Ptu6e53 #Singapore #SingaporeAirlines #Airlines #Boeing777 #catchesfire #fire #towtrucks #trucks #truckstowing #towing #crewdaily https://t.co/jsAgagf0bF
45,2019-02-09 11:38:27,Singapore Airlines has launched a new service enabling customers travelling in #Suites #FirstClass &amp; #BusinessClass to pre-order main courses from their flight's menus #SingaporeAirlines plans to extend it to #PremiumEconomy Class in the future @SingaporeAir @UnravelTravelTV https://t.co/MPyFjRUtab
46,2019-02-09 08:14:14,Love the service on Singapore Airlines! @SingaporeAir #sq912 #singaporeairlines https://t.co/VtHqF399UG
47,2019-02-09 08:13:43,Love the service on Singapore Airlines! @SingaporeAir #sq912 #singaporeairlines https://t.co/2zJgGKZyPe
48,2019-02-08 23:17:33,My in-flight entertainment for my 2 long-haul flights home!  #BohemianRhapsodyMovie #SingaporeAirlines https://t.co/7I9TpKy43N
49,2019-02-08 13:55:39,Many popular iPhone apps secretly record your screen without asking – TechCrunch https://t.co/WOXZL5IjEs #Expedia #Abercrombie #Hollister #AirCanada #SingaporeAirlines #Glassbox #privacyrights #privacy
50,2019-02-08 13:30:50,Delve into our February issue of SilverKris magazine for @SingaporeAir 🗺️ #SilverKris #magazine #Singaporeairlines #Singapore #travel #FridayFeeling https://t.co/EUdrCY9kZe
51,2019-02-08 13:13:41,@SingaporeAir What’s happening ? I haven’t heard from Bom_Baggage of Singapore Airlines ??? #CustomerExperience #SingaporeAirlines  #CustomerFeedback
52,2019-02-08 12:07:30,Many popular iPhone apps secretly record your screen without asking  #AbercrombieFitch #Hollister #HotelsCom #SingaporeAirlines #Glassbox #DataPrivacy #Analytics #iPhoneX #iPhoneXR #iPhoneXSMax #AppStore #iOS12 #iOS1214 #WWDC #iOSDev #iPadPro #iPad2018  https://t.co/PTY1hQcX53
53,2019-02-08 09:39:01,@SAirlines #singaporeairlines reference Q5AJPA . Able t bring forward flight earlier than planned without penalty? Tq
54,2019-02-08 09:17:06,Singapore Airlines flight SQ11 departing from Los Angeles International Airport bound for Tokyo Narita. #FlySQ #SingaporeAirlines @SingaporeAir https://t.co/LtHtw9awpt
55,2019-02-08 08:41:09,A bunch of popular iOS apps may be recording every move you make on their app #iphone #security #privacy #SingaporeAirlines #application #developer #expose #ios #TechCrunch #AirCanada #glassbox #information #usersecurity #DataBreach #cybersecurity #synjintel #ahmedabad #india https://t.co/yUFaouln5H
56,2019-02-07 19:17:19,Some photos of my #SingaporeAirlines #A380 #flight from #Zurich to #Singapore are finally online :)  https://t.co/X3rSDmRbjP
57,2019-02-07 18:46:29,Popular iPhone apps caught recording your screen without permission–here are the offenders: https://t.co/f13gSXieGU #iPhone #Abercrombie #Hollister #Expedia #Hotels #SingaporeAirlines #AirCanada #privacy #Apps #Consumer #trust
58,2019-02-07 15:26:45,#SingaporeAirlines has formally opened its new digital innovation lab “KrisLab” which is designed as a collaborative workspace for #SIA Group staff to develop innovative ideas and coinnovate with external partners. @SingaporeAir https://t.co/SHDpi9dlxR
59,2019-02-07 04:16:08,Plane Spotting in Houston today and this evening.  Wow...Fujifilm #fujifilm_xseries #avgeek #avgeeks #planespotting #aviation #iah #unitedairlines #airfrance #singaporeairlines #airnewzealand https://t.co/JDbCf0OdJN
60,2019-02-07 03:01:15,Let's do the Business in Class!😎😎😎 singaporeair #SingaporeAirlines #SQ421 #A350 #AviationGeek #PlaneSpotter #AirbusA350 #MUM-SIN-SYD @ Singapore https://t.co/4H9JXlFcM3
61,2019-02-06 14:00:58,#SingaporeAirlines aims for world leadership in #digital with #innovation lab via @travolution  #tech4travel #traveltech #airlines #travelindustry #travelmassive  https://t.co/G5zRLHCTZK https://t.co/hPcsaHmMAG
